,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote,visited,v1,v2,v3,v4,v5
679,679,14233,6304499205,Video,26495,3,520483,,4632,,428249,1,2.0,0,4,33.0,0.0,105.0,0.0,14.0
680,680,14249,0792844629,Video,3810,1,237444,,,,,10,3.5,174,1,38.0,0.0,0.0,0.0,0.0
685,685,14320,B000006PFD,Video,23543,2,179575,462048,,,,3,4.5,34,5,61.0,43.0,0.0,0.0,0.0
686,686,14355,1578071984,Video,13588,2,187440,,72883,,,14,5.0,17,3,15.0,0.0,71.0,0.0,0.0
688,688,14435,0792158369,Video,4239,5,310314,504212,84384,59509,537726,17,4.5,45,5,34.0,64.0,23.0,57.0,39.0
689,689,14519,630447444X,Video,24902,5,504701,359414,511126,534207,2573,1,5.0,1,6,6.0,0.0,0.0,11.0,4.0
690,690,14599,B00000IBKK,Video,17036,3,126757,,138428,,459971,21,2.5,170,3,5.0,0.0,20.0,0.0,20.0
695,695,14826,6302277604,Video,31164,2,,,234453,87421,,2,5.0,24,2,0.0,0.0,1.0,0.0,0.0
697,697,14896,630021348X,Video,29464,3,282906,42346,,354251,,9,5.0,31,10,20.0,27.0,0.0,17.0,0.0
698,698,14942,0970015097,Video,29485,3,205147,88780,181268,,,4,4.0,45,5,110.0,63.0,314.0,0.0,0.0
700,700,15036,B00006JMTV,Video,12823,2,,441153,38098,,,8,3.5,82,6,0.0,322.0,0.0,0.0,0.0
702,702,15040,B00006JMTR,Video,19014,1,,236377,,,,5,2.5,31,1,0.0,48.0,0.0,0.0,0.0
703,703,15041,6303671764,Video,36607,2,133826,,,537560,,1,5.0,4,4,21.0,0.0,0.0,30.0,0.0
704,704,15057,6303687261,Video,19170,1,278574,,,,,5,4.5,29,8,85.0,0.0,0.0,0.0,0.0
719,719,15449,6305538573,Video,28228,4,321908,,231917,371827,110902,7,5.0,33,5,86.0,0.0,66.0,27.0,35.0
720,720,15458,6303186882,Video,24793,4,475415,451451,308598,141024,,11,4.5,75,7,19.0,39.0,0.0,47.0,0.0
723,723,15511,B00004TBG5,Video,27252,3,,89098,133992,,227538,2,4.5,14,5,0.0,0.0,6.0,0.0,9.0
726,726,15621,B000066TOM,Video,33751,2,60586,241856,,,,0,0.0,0,4,0.0,96.0,0.0,0.0,0.0
728,728,15649,0792836413,Video,16008,3,541198,,492154,66993,,1,5.0,12,8,19.0,0.0,48.0,17.0,0.0
735,735,15751,6301977580,Video,21226,1,,,510481,,,44,4.5,117,1,0.0,0.0,27.0,0.0,0.0
743,743,15952,6304614071,Video,5607,4,389473,,429082,2797,198304,19,5.0,130,5,84.0,0.0,92.0,27.0,38.0
745,745,15974,630448965X,Video,27035,5,36725,456031,45291,85998,462333,1,1.0,2,10,10.0,53.0,22.0,66.0,4.0
747,747,16048,6302872243,Video,27167,3,268688,190974,462187,,,3,4.5,18,6,23.0,44.0,5.0,0.0,0.0
750,750,16101,B0000640ZI,Video,23583,3,13166,105524,136204,,,0,0.0,0,5,150.0,17.0,2.0,0.0,0.0
754,754,16109,B0000640ZT,Video,11817,3,97129,16111,97128,,,4,5.0,4,7,3.0,2.0,0.0,0.0,0.0
756,756,16111,B0000640ZS,Video,9244,5,97129,97128,16109,268915,216065,2,5.0,2,10,3.0,0.0,4.0,10.0,33.0
757,757,16112,B0000640ZV,Video,34374,4,16114,292468,292463,494095,,2,3.0,4,8,0.0,9.0,9.0,3.0,0.0
758,758,16114,B0000640ZU,Video,27330,4,292468,16112,292463,494095,,1,5.0,0,8,9.0,4.0,9.0,3.0,0.0
762,762,16144,6302485061,Video,13392,3,169658,14303,,,73051,2,3.0,17,3,121.0,104.0,0.0,0.0,46.0
764,764,16164,6301569180,Video,14081,4,204591,522328,156021,,203547,4,5.0,7,7,0.0,0.0,0.0,0.0,0.0
765,765,16173,6303954294,Video,4121,1,,,,413823,,43,4.5,92,1,0.0,0.0,0.0,10.0,0.0
766,766,16182,0792845919,Video,12865,3,,19102,387264,,504798,16,5.0,76,6,0.0,24.0,8.0,0.0,17.0
767,767,16201,0964769832,Video,18177,2,494212,491924,,,,4,4.5,39,4,24.0,1028.0,0.0,0.0,0.0
772,772,16284,6301763300,Video,17514,3,269803,,,26174,486315,22,5.0,215,4,240.0,0.0,0.0,314.0,329.0
773,773,16295,0767603419,Video,36460,2,102133,19907,,,,2,5.0,6,3,20.0,101.0,0.0,0.0,0.0
774,774,16316,B00006RCQG,Video,13855,2,,,469556,445631,,34,4.0,354,2,0.0,0.0,432.0,1773.0,0.0
775,775,16341,6302919789,Video,3772,1,,,,496271,,17,4.5,158,7,0.0,0.0,0.0,139.0,0.0
777,777,16368,6302749336,Video,5298,3,,37106,28334,434484,,10,4.5,45,5,0.0,332.0,124.0,320.0,0.0
779,779,16403,630439604X,Video,26075,5,86407,469555,469556,535657,527751,15,4.5,187,6,255.0,111.0,432.0,149.0,160.0
786,786,16618,079229548X,Video,20720,4,399919,146589,,43302,171735,2,4.0,3,9,35.0,0.0,0.0,6.0,8.0
794,794,16832,B000055ZL3,Video,20597,4,105481,461898,123183,,458383,9,5.0,31,11,19.0,34.0,18.0,0.0,29.0
795,795,16835,6305198152,Video,4804,1,156066,,,,,12,4.5,43,2,52.0,0.0,0.0,0.0,0.0
803,803,17284,0792145194,Video,17368,4,,278920,220084,325596,61148,3,4.0,6,13,0.0,6.0,5.0,0.0,2.0
805,805,17311,6304159242,Video,4027,2,215006,,211529,,,1,4.0,15,4,28.0,0.0,59.0,0.0,0.0
813,813,17435,B00000JNTO,Video,10073,1,,,,,105870,7,5.0,73,1,0.0,0.0,0.0,0.0,109.0
814,814,17440,B00005ICEH,Video,4575,4,210707,193609,477237,,12969,6,4.5,25,8,17.0,29.0,9.0,0.0,6.0
816,816,17442,B00005ICEG,Video,7312,2,,,,193609,477237,11,5.0,39,2,0.0,0.0,0.0,29.0,9.0
818,818,17473,6302316480,Video,29817,1,,,453587,,,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
820,820,17569,B0000065M2,Video,13228,1,,,,523510,,27,4.5,81,3,0.0,0.0,0.0,30.0,0.0
824,824,17633,156855334X,Video,32194,2,173483,294329,,,,0,0.0,0,2,26.0,2.0,0.0,0.0,0.0
828,828,17760,1573309923,Video,18824,2,,,452774,,12056,8,3.5,94,3,0.0,0.0,196.0,0.0,161.0
829,829,17776,6305214190,Video,31200,1,,331806,,,,2,3.5,41,1,0.0,22.0,0.0,0.0,0.0
832,832,17850,B00004TTI1,Video,14023,4,173425,389019,,17852,45539,7,3.5,82,8,38.0,31.0,0.0,32.0,15.0
833,833,17852,B00004TTI2,Video,13766,3,,17850,,173425,389019,4,3.5,32,6,0.0,82.0,0.0,38.0,31.0
835,835,17859,B00000JQUX,Video,22432,5,38550,13748,17861,13757,79121,0,0.0,0,12,0.0,0.0,5.0,0.0,4.0
836,836,17860,B00000JQUY,Video,51417,5,13757,79098,38550,13745,17861,0,0.0,0,6,0.0,0.0,0.0,0.0,5.0
837,837,17861,B00000JQUZ,Video,26802,5,79121,79098,13745,13748,13750,1,5.0,5,13,4.0,0.0,0.0,0.0,0.0
842,842,18018,6301272307,Video,20588,3,,525008,,148210,209938,4,4.0,42,7,0.0,62.0,0.0,32.0,77.0
847,847,18164,6303435513,Video,26442,5,165612,258612,300581,220068,85178,8,5.0,16,7,101.0,80.0,207.0,5.0,79.0
850,850,18302,B00004TJL1,Video,6486,1,,363402,,,,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
856,856,18330,B00004TJLI,Video,9054,5,224015,203225,123968,26457,374671,5,4.0,51,10,31.0,174.0,97.0,32.0,17.0
861,861,18459,6303184219,Video,9524,1,324329,,,,,6,4.0,36,6,4.0,0.0,0.0,0.0,0.0
862,862,18491,0792837991,Video,4205,0,,,,,,6,4.5,26,18,0.0,0.0,0.0,0.0,0.0
865,865,18596,6303467830,Video,5767,5,483624,139914,144982,350251,66791,1,5.0,26,5,98.0,88.0,20.0,22.0,27.0
866,866,18669,0790731339,Video,24358,4,411381,482923,39326,387596,,2,5.0,40,7,0.0,18.0,52.0,26.0,0.0
867,867,18695,6301969294,Video,146,1,,254642,,,,57,3.5,645,3,0.0,117.0,0.0,0.0,0.0
874,874,18911,B00005NTOF,Video,8244,1,61019,,,,,5,3.5,44,1,73.0,0.0,0.0,0.0,0.0
876,876,18931,0783215096,Video,3380,1,,,,525850,,25,4.5,242,1,0.0,0.0,0.0,84.0,0.0
879,879,18989,B00005RJ1Y,Video,8074,1,,,218263,,,17,4.5,103,1,0.0,0.0,16.0,0.0,0.0
882,882,18998,B00005RJ1I,Video,14287,1,,,211955,,,2,5.0,6,1,0.0,0.0,375.0,0.0,0.0
886,886,19002,B00005RJ1G,Video,21595,1,,106810,,,,3,4.5,49,1,0.0,43.0,0.0,0.0,0.0
890,890,19102,0793903343,Video,695,4,13972,,519950,466032,69432,3,5.0,24,16,181.0,0.0,132.0,135.0,31.0
897,897,19205,6302786991,Video,22202,3,,287418,235383,91155,,4,4.5,44,7,0.0,31.0,119.0,105.0,0.0
899,899,19220,6303459978,Video,7746,1,,,528339,,,45,4.5,123,4,0.0,0.0,141.0,0.0,0.0
904,904,19421,0769720668,Video,28184,4,124677,5572,149202,,312567,2,4.0,13,10,30.0,14.0,21.0,0.0,0.0
909,909,19496,6304366043,Video,34306,2,,,,56471,41552,23,4.5,283,2,0.0,0.0,0.0,112.0,184.0
912,912,19643,B00002ND7Y,Video,39355,2,,,,66638,88586,28,4.0,118,2,0.0,0.0,0.0,7.0,28.0
914,914,19663,1583500529,Video,42509,4,72387,89758,64931,344686,,0,0.0,0,8,26.0,0.0,0.0,0.0,0.0
918,918,19816,6302282535,Video,12666,1,,,,440937,,4,3.0,20,3,0.0,0.0,0.0,44.0,0.0
921,921,19870,6301328175,Video,12892,3,447221,51360,,,423755,8,4.0,37,5,53.0,72.0,0.0,0.0,30.0
922,922,19907,B00004RBNV,Video,5680,3,246038,526447,,404707,,4,4.5,101,12,114.0,276.0,0.0,119.0,0.0
923,923,19911,B00004RBNU,Video,10030,5,19907,490052,526447,43042,404707,15,4.0,114,5,101.0,117.0,276.0,42.0,119.0
926,926,20142,0788810677,Video,7343,1,,,,,142839,35,4.5,59,1,0.0,0.0,0.0,0.0,12.0
931,931,20223,B00000F0G1,Video,37574,1,490594,,,,,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
934,934,20251,073603739X,Video,23127,1,,,129174,,,0,0.0,0,1,0.0,0.0,29.0,0.0,0.0
938,938,20327,6301978706,Video,2016,4,165799,48923,417871,389928,,7,4.5,46,8,33.0,37.0,7.0,32.0,0.0
945,945,20390,6302919673,Video,2817,3,269084,,52077,,157984,4,5.0,32,5,33.0,0.0,76.0,0.0,37.0
948,948,20429,073603417X,Video,33255,2,,32643,412756,,,0,0.0,0,2,0.0,10.0,0.0,0.0,0.0
954,954,20572,B00000F25H,Video,29231,3,164285,139452,388447,,,10,4.0,55,3,62.0,44.0,47.0,0.0,0.0
959,959,20652,1560395788,Video,18983,5,298175,500062,531247,447079,315330,6,4.5,28,10,52.0,11.0,26.0,27.0,34.0
964,964,20773,B00000DHKE,Video,22250,5,173670,74365,369246,4852,369245,3,5.0,16,13,2.0,18.0,22.0,0.0,29.0
967,967,20837,6302969824,Video,14506,2,,446019,16341,,,4,5.0,7,2,0.0,64.0,158.0,0.0,0.0
969,969,20878,6301964071,Video,17655,4,510905,,190683,517917,389864,2,4.5,14,14,19.0,0.0,9.0,15.0,8.0
971,971,20946,0964083817,Video,76,1,,,,,414142,17,5.0,104,6,0.0,0.0,0.0,0.0,169.0
972,972,20952,0773343032,Video,30267,3,510551,,,431845,524349,16,4.5,122,3,97.0,0.0,0.0,58.0,56.0
973,973,20953,6304907621,Video,34248,3,,281747,297472,,484463,8,5.0,14,3,0.0,5.0,16.0,0.0,9.0
980,980,20983,B00004XMTZ,Video,59160,2,,,342449,480687,,15,4.5,67,2,0.0,0.0,14.0,21.0,0.0
982,982,20986,B00004XMTS,Video,55587,3,293136,,,262871,518533,7,4.0,29,3,14.0,0.0,0.0,1.0,5.0
985,985,21167,6304040342,Video,25122,4,70017,432647,256776,514875,,2,5.0,17,8,19.0,14.0,74.0,26.0,0.0
986,986,21205,6302918863,Video,29901,2,157816,335434,,,,3,5.0,35,4,35.0,53.0,0.0,0.0,0.0
992,992,21342,B00004WG5O,Video,29065,5,88114,21343,88110,88111,522461,2,5.0,6,9,27.0,17.0,23.0,22.0,14.0
993,993,21343,B00004WG5N,Video,28941,5,88111,21342,88110,88114,522461,3,4.5,17,9,22.0,6.0,23.0,27.0,14.0
994,994,21362,6303048927,Video,21805,4,125734,329769,,288400,395522,1,5.0,3,8,32.0,0.0,0.0,7.0,15.0
998,998,21521,6304907354,Video,23206,5,230904,251456,532369,447983,232198,19,4.5,106,13,34.0,3.0,70.0,17.0,87.0
999,999,21561,B00001MXWW,Video,41304,1,296925,,,,,1,1.0,50,1,61.0,0.0,0.0,0.0,0.0
1002,1002,21567,B00001MXWS,Video,31948,1,369927,,,,,1,4.0,3,2,0.0,0.0,0.0,0.0,0.0
1008,1008,21659,6300213420,Video,37901,3,278725,158674,14896,,,6,3.5,23,9,20.0,19.0,31.0,0.0,0.0
1010,1010,21692,6301963644,Video,8123,1,,347888,,,,15,5.0,90,5,0.0,148.0,0.0,0.0,0.0
1011,1011,21695,630098866X,Video,29990,3,233838,,408836,436124,,11,3.5,36,4,28.0,0.0,43.0,59.0,0.0
1013,1013,21713,6304185537,Video,28698,3,,147717,,458868,509086,7,4.5,69,4,0.0,121.0,0.0,37.0,14.0
1014,1014,21742,6304196717,Video,17881,2,421935,,,442607,,15,5.0,84,3,15.0,0.0,0.0,1.0,0.0
1019,1019,21866,6304308612,Video,3843,1,,,,,116383,2,4.0,13,1,0.0,0.0,0.0,0.0,49.0
1020,1020,21869,0945671873,Video,60,5,92126,364656,491924,129810,246616,37,4.0,401,14,99.0,915.0,1028.0,191.0,91.0
1024,1024,22044,6301415477,Video,42103,5,329352,134417,362180,503228,126072,2,4.0,3,6,0.0,0.0,0.0,0.0,15.0
1025,1025,22085,6303418872,Video,16754,5,442876,253870,203633,528715,64287,26,4.0,90,5,23.0,58.0,47.0,104.0,58.0
1027,1027,22187,B00005MKMY,Video,56105,1,537291,,,,,8,4.5,21,1,34.0,0.0,0.0,0.0,0.0
1030,1030,22235,6304029977,Video,2431,3,476505,335631,,281998,,28,4.0,159,4,361.0,17.0,0.0,62.0,0.0
1032,1032,22255,B000055Y1C,Video,32116,2,84146,,,186868,,1,4.0,6,4,299.0,0.0,0.0,48.0,0.0
1035,1035,22263,1558802339,Video,24070,3,102274,,,275834,282108,6,4.0,25,3,16.0,0.0,0.0,18.0,148.0
1036,1036,22283,B000009O1U,Video,30954,1,,274123,,,,59,4.5,527,1,0.0,186.0,0.0,0.0,0.0
1043,1043,22388,6305076685,Video,3461,5,240517,31673,102350,525422,187316,5,4.0,10,6,27.0,59.0,20.0,18.0,13.0
1047,1047,22496,0783224885,Video,14708,1,467609,,,,,4,4.0,38,2,103.0,0.0,0.0,0.0,0.0
1048,1048,22506,6301706498,Video,2639,1,,,,,534645,14,5.0,95,3,0.0,0.0,0.0,0.0,68.0
1049,1049,22516,B000056AY9,Video,6305,1,,,371252,,,12,4.0,39,5,0.0,0.0,10.0,0.0,0.0
1050,1050,22532,B000056AYW,Video,32841,1,135675,,,,,3,4.5,10,2,47.0,0.0,0.0,0.0,0.0
1055,1055,22653,B000059YSC,Video,574,3,22654,516893,,210936,,9,5.0,195,15,293.0,191.0,0.0,16.0,0.0
1056,1056,22654,B000059YSB,Video,2282,5,22653,516893,22657,473571,73328,18,4.0,293,17,195.0,191.0,76.0,19.0,3.0
1057,1057,22657,B000059YSD,Video,4082,5,516893,473571,34196,22654,22653,5,4.0,76,10,191.0,19.0,179.0,293.0,195.0
1058,1058,22680,6300216632,Video,615,3,,,538917,488934,466032,33,3.5,411,5,0.0,0.0,92.0,135.0,135.0
1065,1065,22800,6303052703,Video,33674,2,95590,370032,,,,11,3.0,24,2,12.0,45.0,0.0,0.0,0.0
1070,1070,22944,6300184048,Video,13151,3,319345,226268,542563,,,10,4.5,63,3,245.0,476.0,326.0,0.0,0.0
1075,1075,23076,B000006D2X,Video,6516,4,274983,516927,387138,,92847,11,4.5,80,11,99.0,18.0,63.0,0.0,38.0
1076,1076,23099,1560396113,Video,8906,1,,,507890,,,31,4.0,99,1,0.0,0.0,630.0,0.0,0.0
1078,1078,23201,6302719038,Video,9293,5,421518,356720,376295,281998,310402,3,3.5,14,6,1.0,57.0,17.0,62.0,41.0
1079,1079,23207,B000056WSS,Video,19226,1,,,537428,,,6,4.5,9,2,0.0,0.0,4.0,0.0,0.0
1080,1080,23209,B000056WSO,Video,21006,2,139347,,,228084,,3,4.5,7,3,5.0,0.0,0.0,21.0,0.0
1083,1083,23250,B00000F7LM,Video,38531,3,,1192,252480,499304,,0,0.0,0,4,0.0,25.0,29.0,23.0,0.0
1086,1086,23287,B00003IPFH,Video,7525,3,360223,,193609,,17440,6,5.0,19,5,47.0,0.0,29.0,0.0,25.0
1091,1091,23425,0967699908,Video,15762,5,363475,518908,83436,388322,353290,6,5.0,9,8,66.0,22.0,101.0,0.0,108.0
1096,1096,23453,B00005M2HK,Video,27157,2,273827,12549,,,,2,4.0,11,6,3.0,26.0,0.0,0.0,0.0
1098,1098,23459,B00005Q2YK,Video,22648,2,23461,,,,355723,0,0.0,0,4,15.0,0.0,0.0,0.0,5.0
1099,1099,23461,B00005Q2YI,Video,1132,3,23459,35586,,,355723,2,5.0,15,5,0.0,1.0,0.0,0.0,5.0
1101,1101,23490,B00005M2H9,Video,29790,5,114651,524843,203826,503396,503406,2,5.0,6,7,353.0,18.0,20.0,0.0,35.0
1102,1102,23597,6304328605,Video,12029,5,260212,196442,277290,465299,84529,4,5.0,14,9,0.0,0.0,46.0,0.0,36.0
1109,1109,23809,1578071445,Video,41919,1,,4688,,,,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1112,1112,23843,B00000JKMX,Video,30983,5,500702,205826,52380,395036,122520,19,4.0,154,7,10.0,23.0,79.0,57.0,43.0
1113,1113,23848,0972031731,Video,41814,1,,426522,,,,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1122,1122,24111,076701135X,Video,15781,1,,,285141,,,29,3.0,578,1,0.0,0.0,75.0,0.0,0.0
1127,1127,24320,B00006FMXB,Video,11705,2,139045,,,,419883,34,4.5,110,7,63.0,0.0,0.0,0.0,16.0
1129,1129,24334,6305338175,Video,1376,4,26068,434609,512411,,254412,3,4.5,7,11,4.0,1.0,8.0,0.0,0.0
1130,1130,24379,6303284027,Video,4512,2,,445614,,,57442,20,4.0,151,8,0.0,90.0,0.0,0.0,91.0
1131,1131,24397,630021351X,Video,31596,4,14896,,158674,210462,411795,5,4.0,22,5,31.0,0.0,19.0,21.0,22.0
1132,1132,24399,6303218814,Video,22362,1,368339,,,,,2,5.0,17,2,37.0,0.0,0.0,0.0,0.0
1134,1134,24425,6303389546,Video,4106,1,371240,,,,,1,5.0,10,1,23.0,0.0,0.0,0.0,0.0
1136,1136,24443,6302987865,Video,1693,1,,,,80041,,35,5.0,96,4,0.0,0.0,0.0,48.0,0.0
1141,1141,24537,6303321011,Video,27610,3,46666,,,295935,336553,4,5.0,20,6,20.0,0.0,0.0,7.0,23.0
1142,1142,24557,6303284302,Video,9794,5,328054,364530,175974,184730,56155,20,4.0,73,6,153.0,193.0,72.0,42.0,190.0
1145,1145,24598,B00005A8S4,Video,53545,1,,,,,24595,6,4.0,19,1,0.0,0.0,0.0,0.0,0.0
1146,1146,24632,630194299X,Video,9974,3,82995,156987,236045,,,3,3.5,6,6,0.0,0.0,4.0,0.0,0.0
1148,1148,24697,6303312136,Video,20802,4,,363475,166918,388322,518908,0,0.0,0,5,0.0,66.0,31.0,0.0,22.0
1154,1154,24848,6300208613,Video,970,3,2415,259070,298834,,,2,5.0,8,12,1.0,42.0,19.0,0.0,0.0
1162,1162,25077,6301976460,Video,9081,1,112817,,,,,12,3.5,97,3,616.0,0.0,0.0,0.0,0.0
1163,1163,25106,0307142469,Video,5001,1,,303724,,,,35,4.0,169,19,0.0,137.0,0.0,0.0,0.0
1172,1172,25441,6302461960,Video,18097,4,,250196,427719,48671,259007,4,4.5,14,6,0.0,17.0,5.0,6.0,45.0
1176,1176,25498,0967501016,Video,6478,2,530715,,429419,,,1,5.0,7,8,43.0,0.0,3.0,0.0,0.0
1181,1181,25573,6300218120,Video,2215,3,334784,329400,98469,,,9,5.0,29,4,491.0,169.0,48.0,0.0,0.0
1183,1183,25638,0767001346,Video,35589,2,201961,,,,431925,2,4.5,8,3,20.0,0.0,0.0,0.0,23.0
1184,1184,25667,6301810678,Video,14043,3,303028,,256885,,319345,9,5.0,39,5,218.0,0.0,41.0,0.0,245.0
1189,1189,25745,6302824494,Video,7433,3,78906,532971,487983,,,5,4.5,12,11,14.0,28.0,10.0,0.0,0.0
1193,1193,25939,1893907007,Video,16102,3,324077,510888,366094,,,2,4.0,23,5,145.0,20.0,150.0,0.0,0.0
1195,1195,26005,6305337659,Video,27931,1,,50811,,,,1,4.0,1,1,0.0,0.0,0.0,0.0,0.0
1196,1196,26034,B00001W9G7,Video,10411,3,,307348,307313,,520021,0,0.0,0,5,0.0,7.0,21.0,0.0,3.0
1198,1198,26068,079398257X,Video,10644,3,434609,,24334,,254412,4,5.0,4,10,1.0,0.0,7.0,0.0,0.0
1199,1199,26098,6305191794,Video,24938,3,,141070,50324,291197,,5,3.0,205,3,0.0,55.0,81.0,31.0,0.0
1201,1201,26139,6304684681,Video,31537,1,118158,,,,,1,5.0,5,1,72.0,0.0,0.0,0.0,0.0
1202,1202,26159,1568551797,Video,28850,4,148282,232733,257481,173483,,1,5.0,19,9,1.0,9.0,12.0,26.0,0.0
1204,1204,26174,6304263198,Video,222,1,,337855,,,,27,4.5,314,10,0.0,74.0,0.0,0.0,0.0
1206,1206,26230,6302240840,Video,7982,5,152758,112668,280772,12681,337556,9,5.0,65,7,49.0,6.0,6.0,11.0,38.0
1215,1215,26442,6301767756,Video,8462,1,271031,,,,,2,3.5,18,1,47.0,0.0,0.0,0.0,0.0
1216,1216,26447,078001913X,Video,17305,1,521600,,,,,7,3.5,20,2,42.0,0.0,0.0,0.0,0.0
1217,1217,26457,1571320377,Video,2331,5,224015,123968,203225,18330,493853,3,4.5,32,14,31.0,97.0,174.0,51.0,14.0
1218,1218,26566,6301536940,Video,693,3,364530,56155,,,513863,9,4.5,56,3,193.0,190.0,0.0,0.0,172.0
1224,1224,26762,6303675441,Video,947,5,260549,175974,323358,516215,364530,20,4.5,244,8,143.0,72.0,51.0,84.0,193.0
1225,1225,26767,B00005U8QQ,Video,7513,5,444051,287916,458950,504543,152199,1,5.0,7,6,68.0,8.0,128.0,39.0,58.0
1227,1227,26769,B00005U8QR,Video,4316,4,444051,287916,458950,504543,,1,5.0,1,7,68.0,8.0,128.0,39.0,0.0
1228,1228,26772,B00005U8QY,Video,22239,2,5409,5464,,,,4,3.0,31,3,24.0,46.0,0.0,0.0,0.0
1232,1232,26932,6304372396,Video,11049,1,,,178487,,,6,4.0,41,4,0.0,0.0,21.0,0.0,0.0
1234,1234,26976,B00000FASD,Video,8434,2,519777,,,175758,,3,4.0,28,3,17.0,0.0,0.0,114.0,0.0
1238,1238,27032,0767011570,Video,25381,1,,508417,,,,0,0.0,0,1,0.0,44.0,0.0,0.0,0.0
1249,1249,27416,6304683235,Video,2377,3,123499,,67825,38551,,33,4.5,36,7,43.0,0.0,31.0,75.0,0.0
1256,1256,27672,6302161452,Video,878,4,496814,7154,162784,92416,,20,4.5,261,9,75.0,415.0,396.0,45.0,0.0
1257,1257,27719,B00007M5IA,Video,4317,1,428620,,,,,16,4.0,93,10,97.0,0.0,0.0,0.0,0.0
1258,1258,27723,B00007M5IH,Video,42432,1,,,,,466032,11,4.5,125,1,0.0,0.0,0.0,0.0,135.0
1259,1259,27738,B00007M5I4,Video,12008,1,,,,,367404,65,4.0,300,1,0.0,0.0,0.0,0.0,125.0
1262,1262,27754,B00001WRIK,Video,14905,1,133321,,,,,1,4.0,5,2,31.0,0.0,0.0,0.0,0.0
1264,1264,27774,6302450179,Video,9701,4,57021,329738,,162250,238193,9,3.5,44,6,53.0,94.0,0.0,95.0,207.0
1270,1270,27944,1567301347,Video,23750,3,,,447370,347686,371240,21,5.0,109,5,0.0,0.0,16.0,99.0,23.0
1271,1271,27989,B00000JWWC,Video,38534,1,,479491,,,,11,4.0,35,1,0.0,77.0,0.0,0.0,0.0
1272,1272,27997,B00000JWWX,Video,23753,2,,366421,366416,,,5,4.5,65,4,0.0,13.0,13.0,0.0,0.0
1273,1273,28001,B000068TSN,Video,4156,3,,,346792,132284,132278,1,5.0,1,8,0.0,0.0,0.0,90.0,73.0
1278,1278,28089,6303654223,Video,36644,4,530575,304648,,500350,529154,3,4.5,4,4,11.0,7.0,0.0,7.0,7.0
1281,1281,28130,B000062XJ6,Video,21544,4,392626,272341,359492,,85118,1,5.0,5,9,18.0,0.0,6.0,0.0,0.0
1283,1283,28134,B000062XJ5,Video,23440,1,,,,305348,,1,5.0,7,2,0.0,0.0,0.0,0.0,0.0
1284,1284,28136,6302049008,Video,24178,1,,,,,424343,4,4.0,17,2,0.0,0.0,0.0,0.0,0.0
1285,1285,28180,6304945760,Video,533,3,250630,266081,176520,,,27,3.5,348,8,81.0,75.0,72.0,0.0,0.0
1286,1286,28232,6300269582,Video,9750,2,,167069,288168,,,12,4.0,40,2,0.0,28.0,665.0,0.0,0.0
1287,1287,28334,6303223400,Video,158,3,66843,,434484,,37106,27,4.0,124,6,93.0,0.0,320.0,0.0,332.0
1288,1288,28339,6301627024,Video,2,1,244675,,,,,64,5.0,372,15,585.0,0.0,0.0,0.0,0.0
1290,1290,28370,B00006IQ9Y,Video,20230,2,539868,387257,,,,2,4.5,4,4,22.0,20.0,0.0,0.0,0.0
1292,1292,28389,6303231837,Video,17575,5,479483,11791,246855,129601,387971,1,5.0,16,8,265.0,92.0,29.0,4.0,90.0
1296,1296,28513,B00005NGDO,Video,10624,5,342330,313801,136210,189286,221801,17,4.0,43,15,41.0,97.0,39.0,58.0,266.0
1297,1297,28544,B00005NGD0,Video,26422,1,,,,194965,,9,4.5,119,1,0.0,0.0,0.0,310.0,0.0
1301,1301,28583,B00000FD84,Video,35362,2,280127,,,,293126,7,4.5,19,2,40.0,0.0,0.0,0.0,174.0
1302,1302,28586,6303257739,Video,4062,2,230003,,,,311499,46,4.5,225,3,77.0,0.0,0.0,0.0,104.0
1308,1308,28810,630419935X,Video,30764,5,500702,205826,52380,395036,122520,19,4.0,154,5,10.0,23.0,79.0,57.0,43.0
1321,1321,29031,6302962056,Video,4478,1,,,,541379,,14,3.5,88,2,0.0,0.0,0.0,335.0,0.0
1332,1332,29307,6302492696,Video,5378,5,168111,264496,456623,322945,349470,5,5.0,4,10,20.0,34.0,43.0,27.0,43.0
1333,1333,29349,B00000IRDW,Video,25135,1,,,,23250,,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1334,1334,29352,B00000IRDS,Video,5148,2,,,272923,,141720,1,5.0,14,5,0.0,0.0,0.0,0.0,83.0
1336,1336,29427,B00004LC7T,Video,10824,1,,,,,105494,15,3.5,162,2,0.0,0.0,0.0,0.0,3.0
1338,1338,29491,6301976576,Video,5275,2,299833,268061,,,,11,2.0,12,2,58.0,278.0,0.0,0.0,0.0
1342,1342,29621,B00004UCXH,Video,14864,4,29622,,261041,349329,107317,1,5.0,16,5,0.0,0.0,104.0,135.0,326.0
